id,name,category
3488,紫甘蓝,4
3489,人参果,4
3490,雪莲果,4
3491,地瓜,4
3492,黄泥螺壳,4
3493,糟毛豆,4
3494,鲥鱼,4
3495,狮鱼刺身,4
3496,冰草,4
3497,黑虎虾,4
3498,慕斯蛋糕,4
3499,萝卜糕,4
3500,豉汁凤爪,4
3501,萝卜酥,4
3502,北极虾,4
3503,鲜花梗,4
3504,金铃子,4
3505,麻球,4
3506,糍饭糕,4
3507,蒸饺,4
3508,牛奶糖,4
3509,椰子糖,4
3510,水果软糖,4
3511,火锅年糕,4
3512,澳梅,4
3513,洋甘菊,4
3514,核桃仁,4
3515,剩饭,4
3516,咸鸭蛋,4
3517,兔头,4
3518,葫芦,4
3519,烧麦,4
3520,秦椒,4
3521,麻辣香锅,4
3522,拉面,4
3523,向日葵,4
3524,向日葵花,4
3525,花朵,4
3526,花束,4
3527,宽粉,4
3528,牛奶,4
3529,百香果,4
3530,炒花生,4
3531,炒饭,4
3532,坚果核,4
3533,KFC圆筒冰淇淋,4
3534,红枣皮,4
3535,蘸料,4
3536,雪糕,4
3537,豆卷,4
3538,洋芋,4
3539,紫薯,4
3540,妃子笑壳,4
3541,果核干,4
3542,玉米棒子,4
3543,泡脚粉,4
3544,糟毛豆壳,4
3545,发霉的食物,4
3546,水产,4
3547,水产加工食品,4
3548,调料,4
3549,沥干的火锅汤底,4
3550,粉末类食品,4
3551,水果果皮,4
3552,果实,4
3553,烂杨梅,4
3554,熟葵花籽壳,4
3555,硬果实,4
3556,水果核,4
3557,洋参,4
3558,烂桃子,4
3559,小葡萄,4
3560,丝瓜络,4
3561,鸽子骨头,4
3562,干锅鸡,4
3563,凉糕,4
3564,驴打滚,4
3565,甜甜圈,4
3566,枯萎的植物,4
3567,夹竹桃,4
3568,豆壳,4
3569,玉米核,4
3570,杏子,4
3571,玉米片,4
3572,奶糖,4
3573,茭白壳,4
3574,烤乳鸽,4
3575,油炸食物,4
3576,酸奶,4
3577,药渣子,4
3578,河虾壳,4
3579,干茶叶,4
3580,花卷,4
3581,葱油拌面,4
3582,奶油小方,4
3583,小馄饨,4
3584,砂锅馄饨,4
3585,卤蛋,4
3586,蛋皮,4
3587,咸菜肉丝,4
3588,带核水果,4
3589,西兰花头,4
3590,竹笋外壳,4
3591,大麦茶,4
3592,水果枝叶,4
3593,葵花皮,4
3594,咖啡面包,4
3595,毛豆节壳,4
3596,豆子,4
3597,龙眼核,4
3598,青柠,4
3599,小青橘,4
3600,菜,4
3601,橙,4
3602,喝过的茶叶,4
3603,肉松卷,4
3604,银杏壳,4
3605,甜芦粟渣,4
3606,千层蛋糕,4
3607,蓝莓蛋糕,4
3608,Mcake,4
3609,华夫饼,4
3610,烧鸭,4
3611,烧鸭饭,4
3612,鳕鱼酥,4
3613,眼肉牛排,4
3614,银鳕鱼骨头,4
3615,牛腱肉,4
3616,咖喱牛腩,4
3617,虾泥,4
3618,麻薯面包,4
3619,巧克力慕斯,4
3620,面包糠,4
3621,虎皮卷,4
3622,十三香调料,4
3623,澳洲牛肉,4
3624,红丝绒蛋糕,4
3625,鸭舌碎骨,4
3626,鸭架骨,4
3627,金枪鱼披萨,4
3628,夏威夷披萨,4
3629,奥尔良烤鸡,4
3630,阿华田巧克力酱,4
3631,巧克力可丽饼,4
3632,榛子酱,4
3633,珍珠奶茶冰淇淋,4
3634,m&m冰淇淋,4
3635,汤包,4
3636,彩椒,4
3637,鲜虾水饺,4
3638,韭菜水饺,4
3639,三鲜水饺,4
3640,白菜猪肉水饺,4
3641,皮蛋瘦肉粥,4
3642,香菇鸡肉粥,4
3643,窝窝头,4
3644,红茶渣,4
3645,绿茶渣,4
3646,奥利奥酸奶蛋糕,4
3647,冰糕,4
3648,巧克力厚片,4
3649,金钩虾,4
3650,灌汤蒸饺,4
3651,五丁包,4
3652,千层油糕,4
3653,三丁包,4
3654,豆腐皮包,4
3655,笋肉汤包,4
3656,松子烧卖,4
3657,旺旺仙贝,4
3658,烤鸭皮,4
3659,水果黄瓜,4
3660,煎三文鱼,4
3661,煎鳕鱼,4
3662,郁金香,4
3663,蟹脚,4
3664,生黄豆壳,4
3665,天津大麻花,4
3666,柑橘,4
3667,狗不理包子,4
3668,香草千层蛋糕,4
3669,咖喱牛腩饭,4
3670,咖喱牛肉粉丝,4
3671,牛里脊,4
3672,北极甜虾,4
3673,南极犬牙鱼扒,4
3674,鲑鱼尾肉,4
3675,小章鱼,4
3676,比目鱼片,4
3677,墨鱼仔,4
3678,秋刀鱼,4
3679,海带结,4
3680,牡蛎肉,4
3681,红海蜇头,4
3682,海蜇丝,4
3683,辽参,4
3684,生虾仁,4
3685,冰鲜黄鱼,4
3686,阿波罗火腿,4
3687,色拉米肠,4
3688,鳗蒲烧,4
3689,白玉卷,4
3690,半熟芝士蛋糕,4
3691,轻乳酪芝士蛋糕,4
3692,芒果班戟,4
3693,咖喱炒酱,4
3694,金钱菇,4
3695,松茸,4
3696,卡士原态酪乳,4
3697,黄金糕,4
3698,蛋黄流沙包,4
3699,速冻薯条,4
3700,西州蜜瓜,4
3701,南美白对虾,4
3702,核桃蛋糕,4
3703,枣泥包,4
3704,云吞,4
3705,云吞面,4
3706,大馄饨,4
3707,枣泥糕,4
3708,山楂糕,4
3709,山楂核,4
3710,红烧大排,4
3711,海蛎肉,4
3712,六月黄（螃蟹）,4
3713,土豆炖牛腩,4
3714,杏鲍菇,4
3715,小鸡炖蘑菇,4
3716,猪肉炖粉条,4
3717,花螺肉,4
3718,牛展,4
3719,黄鱼皮,4
3720,椒盐牛蛙,4
3721,半熟巧克力,4
3722,砂锅粉丝煲,4
3723,藕粉丸子,4
3724,盐烧芝士蛋糕,4
3725,洋果子,4
3726,胡萝卜蛋糕,4
3727,香橙玛芬,4
3728,法式焦糖布丁,4
3729,虾蛄,4
3730,尤加利叶,4
3731,虾米皮,4
3732,温泉蛋,4
3733,荞麦冷面,4
3734,肉饼,4
3735,夏黑葡萄,4
3736,即食燕麦片,4
3737,香煎银鳕鱼,4
3738,死蟑螂,4
3739,菠萝叶子,4
3740,手撕麻花,4
3741,死掉的仓鼠,4
3742,死老鼠,4
3743,蓝莓酱,4
3744,草莓酱,4
3745,红毛丹,4
3746,红毛丹壳,4
3747,雪蟹腿,4
3748,大麦茶渣,4
3749,薏仁,4
3750,菱角壳,4
3751,鲜枣,4
3752,酵母菌,4
3753,姑娘果,4
3754,菇娘果,4
3755,秸秆杯,4
3756,秸秆碗,4
3757,硬壳,8
3758,天天坚果包装袋,8
3759,水果保护纸,8
3760,钮扣,8
3761,大肉骨头,8
3762,卫生巾外层薄塑纸,8
3763,脏污衣服,8
3764,零食真空包装袋,8
3765,雪糕袋子,8
3766,纸质吸管,8
3767,沾有油渍的烘培纸,8
3768,面膜包装袋,8
3769,三只松鼠真空包装袋,8
3770,纽扣（少量）,8
3771,吸管塑料包装,8
3772,卸妆纸巾,8
3773,气泡膜,8
3774,线,8
3775,塑封袋,8
3776,冷饮包装,8
3777,拨筋棒,8
3778,狗尿垫,8
3779,碎纸屑（小于2*10mm）,8
3780,薯片真空包装袋,8
3781,广告颜料,8
3782,喝过的奶茶杯,8
3783,高密度碎纸机处理的碎纸,8
3784,一次性调羹,8
3785,订书机钉,8
3786,艾灸条,8
3787,滤挂咖啡,8
3788,袋装洗洁精,8
3789,方便面调味包,8
3790,茶叶包装袋,8
3791,电蚊香液瓶,8
3792,手机钢化膜,8
3793,外卖盒,8
3794,碧然德过滤芯,8
3795,装蔬菜的塑料袋,8
3796,纸皮核桃壳,8
3797,卷筒纸外包装,8
3798,祛黑头鼻贴,8
3799,厕纸包装袋,8
3800,湿抹布,8
3801,被污染牛奶盒,8
3802,老花眼镜,8
3803,蜡烛塑料模,8
3804,奶粉盖,8
3805,大头钉,8
3806,不干胶纸,8
3807,带子壳,8
3808,软膜撕拉面膜,8
3809,包裹着狗屎的餐巾纸,8
3810,刮眉刀,8
3811,爽身粉,8
3812,麦穗,8
3813,湿报纸,8
3814,碳包,8
3815,纸巾外包装,8
3816,碗碎片,8
3817,甜芦粟皮,8
3818,辣条真空包装袋,8
3819,牛肉干真空包装袋,8
3820,粘虫板,8
3821,宠物尿垫,8
3822,花螺,8
3823,土豆泥盒子,8
3824,山核桃壳,8
3825,猫窝,8
3826,麻将牌,8
3827,豆干包装袋,8
3828,化妆蛋,8
3829,一次性棉签,8
3830,苍蝇贴,8
3831,大龙虾,8
3832,清洁球,8
3833,锡箔,8
3834,锡箔灰,8
3835,鱼缸过滤棉,8
3836,绵柔巾,8
3837,不二家棒棒糖纸杆,8
3838,可乐纸杯,8
3839,粘蝇纸,8
3840,可擦性水笔,8
3841,海苔包装,8
3842,无法再生的纸张,8
3843,受污染的纸,8
3844,压敏纸,8
3845,受污染的塑料制品,8
3846,破旧陶瓷品,8
3847,妇女卫生用品,8
3848,内衣裤,8
3849,咖啡搅拌棒,8
3850,竹篮,8
3851,玩偶夹,8
3852,一次性小勺,8
3853,尘土,8
3854,蜡烛铝壳,8
3855,废机油,8
3856,面条包装纸,8
3857,蚊香架,8
3858,海绵条,8
3859,挂式除湿袋,8
3860,冰淇淋盒子,8
3861,美白牙素,8
3862,蟑螂板,8
3863,护眼贴,8
3864,小石头,8
3865,蟑螂屋,8
3866,硅胶,8
3867,弹力球,8
3868,喷雾瓶,8
3869,泡泡糖包装纸,8
3870,包裹着泡泡糖的纸巾,8
3871,缝衣针,8
3872,桶装方便面包装,8
3873,笔杆,8
3874,食品脱氧剂,8
3875,雪糕盒,8
3876,湿尿片,8
3877,馒头垫纸,8
3878,包子垫纸,8
3879,丢进了烟头的矿泉水瓶,8
3880,衣夹,8
3881,一次性雨衣,8
3882,雨刮器,8
3883,浴擦,8
3884,鞋擦,8
3885,指甲锉,8
3886,猫餐盒,8
3887,凉垫,8
3888,冰垫,8
3889,卸妆水,8
3890,外卖袋,8
3891,一次性汤勺,8
3892,一次性方便筷,8
3893,茶叶蛋料包,8
3894,香肠包装袋,8
3895,一次性冰淇淋挖勺,8
3896,染色头发,8
3897,牙刷包装,8
3898,香烟盒塑料膜,8
3899,鞋油,8
3900,跳绳,8
3901,烟嘴过滤器,8
3902,羽毛,8
3903,毽子,8
3904,近视眼镜,8
3905,iPad保护壳,8
3906,鸭脖包装袋,8
3907,塑料绳,8
3908,中药盒,8
3909,滴管,8
3910,脚踏板,8
3911,撕裂带,8
3912,踏脚板,8
3913,中药包装,8
3914,沾染香精的纸巾,8
3915,一次性塑料滴管,8
3916,机油瓶,8
3917,防冻液桶,8
3918,包裹着蚊子的餐巾纸,8
3919,中药塑料包装袋,8
3920,母乳皂,8
3921,脏卫生纸,8
3922,风筝,8
3923,拼图,8
3924,苍蝇拍,8
3925,磨脚皮器,8
3926,包装带,8
3927,湿餐巾纸,8
3928,吸奶器,8
3929,面具,8
3930,桌角垫,8
3931,香薰蜡烛,8
3932,晾衣绳,8
3933,鸡排纸袋,8
3934,沾染油烟机油的纸巾,8
3935,木糖醇口香糖,8
3936,污染废纸,8
3937,烘培锡纸,8
3938,牛棒骨,8
3939,圣代塑料包装,8
3940,可爱多包装纸,8
3941,木屑猫砂,8
3942,遮瑕膏,8
3943,彩色铅笔,8
3944,木叉子,8
3945,搪瓷杯,8
3946,搪瓷碗,8
3947,麦片小包装袋,8
3948,发膜罐,8
3949,免水洗发喷雾,8
3950,竹篮子,8
3951,按摩精油,8
3952,泡面叉子,8
3953,硅胶模具,8
3954,闪粉,8
3955,生日蜡烛,8
3956,油皮纸,8
3957,遮光布,8
3958,彩票,8
3959,染发剂包装盒,8
3960,三色杯盒子,8
3961,丁字裤,8
3962,消毒片,8
3963,脚指甲盖,8
3964,仓鼠垫料,8
3965,猫咪饮水器,8
3966,矿泉水包装膜,8
3967,雨伞套带,8
3968,笔套,8
3969,竹凉席,8
3970,雅漾喷雾瓶,8
3971,中性笔笔芯,8
3972,老鼠贴,8
3973,干脆面包装袋,8
3974,湿木屑,8
3975,一次性纸内裤,8
3976,围棋,8
3977,速冻食品包装,8
3978,挂耳茶包,8
3979,散粉,8
3980,防水纸袋,8
3981,花卉肥料,8
3982,沙拉盒,8
3983,奶粉袋,8
3984,标贴,8
3985,湿茶包,8
3986,早餐粥盒,8
3987,成人尿不湿,8
3988,洗衣凝珠,8
3989,补水喷雾,8
3990,三七粉包装袋,8
3991,一次性指套,8
3992,布面鼠标垫,8
3993,白砂糖包装袋,8
3994,快递盒内防撞包,8
3995,眼线液笔,8
3996,老鼠夹,8
3997,马桶垫,8
3998,一次性床单,8
3999,喷绘布,8
4000,鹅毛,8
4001,牛尾骨头,8
4002,薯条包装袋,8
4003,亮片,8
4004,咖啡棒,8
4005,隔离霜,8
4006,陶瓷刀,8
4007,巴黎水瓶盖,8
4008,美甲片,8
4009,煤渣,8
4010,爆米花桶,8
4011,活性炭包,8
4012,锡纸饭盒,8
4013,牛腿骨,8
4014,棉麻袋,8
4015,羊腿骨,8
4016,骨瓷杯,8
4017,除尘贴,8
4018,蟹肉棒包装,8
4019,挂钩,8
4020,湿洗脸巾,8
4021,三明治包装纸,8
4022,三明治包装盒,8
4023,女士香烟,8
4024,抹茶包装袋,8
4025,Pocky包装袋,8
4026,泳裤,8
4027,咖啡豆包装袋,8
4028,蛋挞锡纸盒,8
4029,睫毛,8
4030,眉毛,8
4031,白头发,8
4032,纹身贴,8
4033,运动手环,8
4034,酒粕面膜,8
4035,海藻面膜,8
4036,生煎包装盒,8
4037,挂钩包装纸,8
4038,矿泉水瓶标签,8
4039,扭蛋外壳,8
4040,烘培纸,8
4041,使用过的吸油面纸,8
4042,蹄膀骨头,8
4043,脚圈骨头,8
4044,豆浆包装袋,8
4045,针筒包装,8
4046,方便面油包,8
4047,方便面菜包,8
4048,砂纸,8
4049,水槽滤网,8
4050,青蟹,8
4051,鹦鹉毛,8
4052,蛋糕塑料包装袋,8
4053,脏椰奶盒,8
4054,酒精棉签,8
4055,白泥面膜,8
4056,蛋糕包装袋,8
4057,火柴盒,8
4058,来伊份真空包装袋,8
4059,有色垃圾袋,8
4060,酸奶勺子,8
4061,勺子包装袋,8
4062,芦荟胶,8
4063,肉夹馍袋子,8
4064,辅食泥包装袋,8
4065,薯条盒,8
4066,芝麻糊包装袋,8
4067,藕粉包装袋,8
4068,KFC全家桶,8
4069,蝴蝶结,8
4070,鸟窝,8
4071,泡面勺子,8
4072,花束包装纸,8
4073,毛刷,8
4074,测排卵试纸,8
4075,小笼汤包纸,8
4076,星巴克塑料防漏塞,8
4077,陶瓷蜡烛杯,8
4078,星巴克纸杯,8
4079,纸杯蛋糕包装,8
4080,棉质浴帽,8
4081,金属丝清洁球,8
4082,炖汤砂锅,8
4083,竹席,8
4084,手机套,8
4085,有眼纽扣,8
4086,有脚纽扣,8
4087,包布纽扣,8
4088,手工艺纽,8
4089,树脂纽,8
4090,牛角扣,8
4091,绳扣,8
4092,不饱和树脂扣,8
4093,白蝶贝,8
4094,茶碟贝,8
4095,鲍鱼贝,8
4096,椰壳纽,8
4097,木头纽,8
4098,单片眼镜,8
4099,变色眼镜,8
4100,水晶眼镜,8
4101,篮球眼镜,8
4102,自调近视眼镜,8
4103,可后视反光眼镜,8
4104,远视眼矫正眼镜,8
4105,散光矫正眼镜,8
4106,电视眼镜,8
4107,功能眼镜,8
4108,4D眼镜,8
4109,用过的卤料包,8
4110,颜料盒子,8
4111,假指甲,8
4112,光疗甲假指甲,8
4113,可擦水笔,8
4114,手指甲甲盖,8
4115,麦当劳番茄酱包装,8
4116,绿豆的包装壳,8
4117,红豆的包装,8
4118,美白牙贴,8
4119,水果味泡泡糖,8
4120,破扇子,8
4121,香氛蜡烛,8
4122,婴儿爽身粉,8
4123,身体霜,8
4124,湿卫生巾,8
4125,瘦脸贴,8
4126,脱毛蜡纸,8
4127,王八壳,8
4128,飞行棋,8
4129,擦鞋套,8
4130,空调被,8
4131,抽纸,8
4132,卷纸,8
4133,手帕纸,8
4134,一次性衣物,8
4135,一次性鞋套,8
4136,防溢母乳垫,8
4137,后跟垫,8
4138,脚跟垫,8
4139,脚锉板,8
4140,洁面扑,8
4141,洁面棉,8
4142,宠物食物包装袋,8
4143,猫砂,8
4144,母乳保存袋,8
4145,橡胶厕通,8
4146,鞋刷,8
4147,检孕试纸（条）,8
4148,污染了的纸张,8
4149,木柄油刷,8
4150,烧烤木炭,8
4151,铁筷,8
4152,砂袋,8
4153,烧烤清洁刷,8
4154,清洁刷,8
4155,连裤袜,8
4156,塑料勺子,8
4157,檀香扇,8
4158,方便面口袋,8
4159,立顿奶茶包装袋,8
4160,猫抓板,8
4161,木质麻绳,8
4162,猪肉的包装盒,8
4163,月抛隐形眼镜,8
4164,月抛美瞳,8
4165,月抛,8
4166,用过的橡皮泥,8
4167,用过的全棉时代纸巾,8
4168,用过的茶包,8
4169,羊肉的包装盒,8
4170,眼影刷,8
4171,修容刷,8
4172,小提琴琴弦,8
4173,洗发水,8
4174,洗发膏,8
4175,玩过的橡皮泥,8
4176,兔子毛,8
4177,陶瓷酒瓶,8
4178,碎盘子,8
4179,碎瓷片,8
4180,碎杯子,8
4181,素颜霜,8
4182,速冻食品的包装,8
4183,速冻饺子盒,8
4184,速冻包子的包装,8
4185,撕拉性唇彩,8
4186,蔬菜保鲜膜,8
4187,使用过的全棉时代纸巾,8
4188,盛放果皮的垃圾袋,8
4189,腮红刷,8
4190,润唇油,8
4191,日抛隐形眼镜,8
4192,日抛美瞳,8
4193,染色假发,8
4194,祛黑头贴,8
4195,青口贝贝壳,8
4196,气垫腮红,8
4197,破旧砂锅,8
4198,牛肉的包装盒,8
4199,年抛隐形眼镜,8
4200,年抛美瞳,8
4201,年抛,8
4202,眉毛雨衣,8
4203,眉粉刷,8
4204,猫眼螺壳,8
4205,猫的毛发,8
4206,绿茶包,8
4207,蓝笔,8
4208,口红刷,8
4209,吉他的弦,8
4210,季抛隐形眼镜,8
4211,季抛美瞳,8
4212,季抛,8
4213,花茶包,8
4214,红糖包装袋,8
4215,黑笔,8
4216,过期的素颜霜,8
4217,过期的粉底液,8
4218,过期的粉底,8
4219,过期的防晒霜,8
4220,果冻包装盒,8
4221,挂耳茶杯,8
4222,狗粮包装袋,8
4223,狗的毛发,8
4224,干脆面的包装袋,8
4225,干草袋,8
4226,粉底刷,8
4227,废弃的扫把,8
4228,防蛀片,8
4229,防蚊手套,8
4230,防霉片,8
4231,方便面面桶,8
4232,方便面的面盒,8
4233,方便面的叉子,8
4234,方便面蔬菜包,8
4235,方便面的包装袋,8
4236,番茄酱的包装袋,8
4237,发热袋,8
4238,丢尽了烟头的饮料瓶,8
4239,定妆粉,8
4240,电动牙刷头,8
4241,带有粪便的纸尿裤,8
4242,带有粪便的尿不湿,8
4243,大提琴琴弦,8
4244,打泡网,8
4245,大骨头,8
4246,costa咖啡杯,8
4247,唇油,8
4248,唇彩,8
4249,仓鼠毛,8
4250,冰淇凌纸,8
4251,便签,8
4252,碧根果果壳,8
4253,笔,8
4254,棒棒冰包装袋,8
4255,白菜包装盒,8
4256,祛痘贴,8
4257,睫毛雨衣,8
4258,泡面调料塑料包,8
4259,打包锡纸盒,8
4260,餐巾纸,8
4261,线团,8
4262,巧克力盒子,8
4263,食品包装纸盒,8
4264,豆腐塑料盒,8
4265,冷冻食品用的冰袋,8
4266,餐巾,8
4267,针线,8
4268,包书皮,8
4269,废花盆,8
4270,方便面调料包,8
4271,陶瓷,8
4272,坏了的碗,8
4273,方便面的调料包,8
4274,碗,8
4275,茶碗,8
4276,瓷碗,8
4277,餐巾纸盒,8
4278,调料包装,8
4279,书皮,8
4280,破碎的花盆,8
4281,面包包装袋,8
4282,油污的报纸,8
4283,污染的纸,8
4284,食品包装塑料盒,8
4285,打碎的碗,8
4286,饭碗,8
4287,吃完的泡面盒,8
4288,面霜,8
4289,膨化食品包装,8
4290,耳线,8
4291,医用冰袋,8
4292,方便面碗,8
4293,塑料包书纸,8
4294,被油污污染的纸盒,8
4295,锡纸盒,8
4296,保鲜用的冰袋,8
4297,速冻饺子内塑料盒,8
4298,快递冰袋,8
4299,冷冻用冰袋,8
4300,冰箱冰袋,8
4301,牙,8
4302,针,8
4303,针线包,8
4304,方便面纸盒包装,8
4305,食品包装纸,8
4306,酱油包装纸,8
4307,带血塑料袋,8
4308,废旧塑料袋,8
4309,废塑料袋,8
4310,干净的塑料袋,8
4311,棉签棒,8
4312,脏塑料袋,8
4313,酒精棉,8
4314,食物包装纸,8
4315,废纸屑,8
4316,碎的废纸,8
4317,卫生间废纸,8
4318,冷饮包装袋,8
4319,速冻食品包装纸,8
4320,棒棒糖杆,8
4321,小蛋糕的袋子,8
4322,奇趣蛋包装,8
4323,方便面袋,8
4324,方便面袋子,8
4325,方便面盒子,8
4326,方便面料包,8
4327,被油污的报纸,8
4328,肮脏塑料袋,8
4329,包蛋糕的塑料袋,8
4330,包装塑料袋,8
4331,包装塑料纸,8
4332,薄型塑料袋,8
4333,冷饮袋,8
4334,冷饮盒,8
4335,书签,8
4336,擦过菜汁的抽纸,8
4337,菜饭盒,8
4338,食物包装,8
4339,食品盒,8
4340,蛋糕包装,8
4341,食品袋,8
4342,蛋糕包装盒,8
4343,棉花签,8
4344,被油污染的旧报纸,8
4345,擦桌子的报纸,8
4346,糖果纸,8
4347,被污染的报纸,8
4348,糖果包装,8
4349,饭盒,8
4350,食物纸袋,8
4351,食物包装袋,8
4352,彩色塑料纸,8
4353,被污染的旧报纸,8
4354,面膜包装,8
4355,面膜袋子,8
4356,面膜纸,8
4357,潮湿塑料袋,8
4358,快递纸,8
4359,巧克力包装纸,8
4360,被油污污染的旧报纸,8
4361,绿箭口香糖,8
4362,过期的口香糖,8
4363,口香糖包装纸,8
4364,糖包装,8
4365,带酱汁的塑料袋,8
4366,PE塑料袋,8
4367,保温棉,8
4368,水果盒,8
4369,巧克力袋子,8
4370,废弃花盆,8
4371,食品包装塑料袋,8
4372,泡面盒,8
4373,泡面盒子,8
4374,泡面纸碗,8
4375,包装袋,8
4376,大米包装袋,8
4377,带血包装袋,8
4378,蛋白素肉包装袋,8
4379,服装包装袋,8
4380,化妆品包装袋,8
4381,酒精棉片包装袋,8
4382,咖啡包装袋,8
4383,茶叶袋,8
4384,茶包袋,8
4385,茶袋,8
4386,茶壶碎片,8
4387,米袋,8
4388,挂耳咖啡包,8
4389,喝完的咖啡纸杯,8
4390,带肉牛骨头,8
4391,咖啡杯盖,8
4392,牛大骨,8
4393,过期洗发水,8
4394,破瓷碗,8
4395,陶瓷碗,8
4396,破碎瓷碗,8
4397,碎陶瓷碗,8
4398,废抹布,8
4399,旧抹布,8
4400,油抹布,8
4401,含油抹布,8
4402,废旧抹布,8
4403,破抹布,8
4404,一次性抹布,8
4405,擦过鼻涕的餐巾纸,8
4406,擦拭过的餐巾纸,8
4407,餐巾纸包装,8
4408,餐巾纸袋子,8
4409,带鼻涕的餐巾纸,8
4410,废餐巾纸,8
4411,废弃餐巾纸,8
4412,脏餐巾纸,8
4413,餐巾紙,8
4414,湿餐巾,8
4415,破旧陶瓷,8
4416,破碎陶瓷,8
4417,碎陶瓷,8
4418,陶瓷茶杯,8
4419,陶瓷茶叶罐,8
4420,被污染的纸,8
4421,被油污染的纸,8
4422,受过污染的纸,8
4423,严重污染的纸张,8
4424,虎牙,8
4425,乳牙,8
4426,象牙,8
4427,钉书针,8
4428,缝纫针,8
4429,豆腐包袋盒,8
4430,可降解塑料袋,8
4431,速冻饺子包装,8
4432,用过的草纸,8
4433,黄草纸烧的灰,8
4434,金属钢笔,8
4435,湿的纸张,8
4436,碎片纸张,8
4437,污染较严重的纸张,8
4438,污染严重的纸张,8
4439,食品包裝,8
4440,污染旧报纸,8
4441,油旧报纸,8
4442,油污旧报纸,8
4443,油污染的旧报纸,8
4444,尿不湿,8
4445,硬贝壳,8
4446,硬果壳,8
4447,毛巾,8
4448,竹筷,8
4449,椰子,8
4450,田螺,8
4451,创可贴,8
4452,餐盒,8
4453,油污染旧报纸,8
4454,牛奶纸袋,8
4455,一次性纸袋,8
4456,污染过的纸板箱,8
4457,榴莲果皮,8
4458,纸制茶叶罐,8
4459,立顿红茶包,8
4460,一次性茶包,8
4461,蛤蜊,8
4462,玉米壳,8
4463,蛏子,8
4464,咖啡纸杯,8
4465,纸杯,8
4466,鸡毛掸,8
4467,鸡毛掸子,8
4468,鸭毛鸡毛,8
4469,大骨,8
4470,碎瓷,8
4471,碎陶,8
4472,用过的湿餐巾纸,8
4473,陶瓷品,8
4474,掉下来的牙齿,8
4475,塑料牙膏管,8
4476,塑料牙膏皮,8
4477,牙膏包装皮,8
4478,牙膏管,8
4479,牙膏罐,8
4480,牙膏软管,8
4481,牙签棒,8
4482,牙签盒,8
4483,废旧牙刷,8
4484,塑料牙刷,8
4485,牙刷壳,8
4486,一次性牙刷,8
4487,U型回形针,8
4488,彩色回形针,8
4489,灰,8
4490,污染严重的纸,8
4491,粽子叶子,8
4492,益达口香糖,8
4493,盒饭盒,8
4494,聚乙烯饭盒,8
4495,塑料一次性饭盒,8
4496,粉碎后的打印纸,8
4497,复合包装,8
4498,卡,8
4499,玻尿酸小玻璃瓶,8
4500,泡沫餐盒,8
4501,泡沫袋,8
4502,泡沫垫,8
4503,酒瓶塞子,8
4504,锅盖,8
4505,铝箔包,8
4506,指甲,8
4507,一次性铝箔餐盒,8
4508,铝箔餐盒,8
4509,被污染的旧衣服,8
4510,被污染的衣服,8
4511,被污染衣服,8
4512,大骨（如：猪腿骨）,8
4513,儿童尿不湿,8
4514,没用过的尿不湿,8
4515,湿了的尿不湿,8
4516,小孩尿不湿,8
4517,婴儿尿不湿,8
4518,婴儿一次性尿不湿,8
4519,用过的尿不湿,8
4520,结成团的猫砂,8
4521,使用过的猫砂,8
4522,用过的猫砂,8
4523,抽完的烟蒂,8
4524,抽完烟的烟蒂,8
4525,香烟蒂,8
4526,烟蒂海绵头,8
4527,包装干燥剂,8
4528,石灰干燥剂,8
4529,衣物干燥剂,8
4530,大核桃壳,8
4531,干燥剂（食品包装内）,8
4532,宠物毛发,8
4533,动物毛发,8
4534,灰尘毛发,8
4535,玻璃胶带,8
4536,废胶带,8
4537,封箱胶带,8
4538,双面胶带,8
